conditioning,effect,estimand,exact_cell,route,training_seed,unit_id
support_FiLM,-0.24461756692249415,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p07
support_FiLM,-0.2629537693593508,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p07
support_FiLM,-0.1808502534827483,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p08
support_FiLM,-0.18940379088460835,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p08
support_FiLM,-0.2725367564400893,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p08
support_FiLM,-0.16523290076345848,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p09
support_FiLM,-0.15396409307702263,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p09
support_FiLM,-0.1614628105948096,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p09
support_FiLM,-0.20650925383010793,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p10
support_FiLM,-0.24740185942173037,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p10
support_FiLM,-0.13861660672176346,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p10
support_FiLM,-0.12658152215964774,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p11
support_FiLM,-0.13945515275927783,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p11
support_FiLM,-0.07498057856154011,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p11
support_FiLM,-0.15412727990200714,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p12
support_FiLM,-0.12749230074849566,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p12
support_FiLM,-0.03186952379583502,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p12
support_FiLM,-0.2661360767159134,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p13
support_FiLM,-0.2826804757950493,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p13
support_FiLM,-0.08810627529317072,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p13
support_FiLM,-0.0394306213626473,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p14
support_FiLM,-0.04995814882477312,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p14
support_FiLM,0.004041891964533639,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p14
support_FiLM,-0.0018559712472314138,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p15
support_FiLM,0.002602814882770088,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p15
support_FiLM,-0.01919140233669364,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p15
support_FiLM,-0.15387633708462595,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p16
support_FiLM,-0.13804019935604434,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p16
support_FiLM,-0.15264327340823416,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p16
support_FiLM,-0.034730170986560116,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p17
support_FiLM,-0.012691162831976577,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p17
support_FiLM,-0.03962630283791424,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p17
support_FiLM,-0.1215723776346942,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260811,study02/study02_p18
support_FiLM,-0.1045341934589164,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260812,study02/study02_p18
support_FiLM,-0.0729464299727369,mechanism_g1_match_vs_population,study02|layout_02|200,R2_FIR_residual,20260813,study02/study02_p18
support_FiLM,-0.02843009993401091,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p03
support_FiLM,-0.15434134139613254,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p03
support_FiLM,-0.10085722479014753,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p03
support_FiLM,-0.1817092665148945,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p19
support_FiLM,-0.30896997902621115,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p19
support_FiLM,-0.20057045165269582,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p19
support_FiLM,-0.09578687951073461,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p20
support_FiLM,-0.06461509369184215,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p20
support_FiLM,-0.1236594593769374,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p20
support_FiLM,-0.10853523448882851,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p21
support_FiLM,-0.09508773918854704,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p21
support_FiLM,-0.11663750087651298,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p21
support_FiLM,-0.10413131762007438,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p22
support_FiLM,-0.045801310069169654,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p22
support_FiLM,-0.09026300192285919,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p22
support_FiLM,-0.06443921643972095,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p23
support_FiLM,-0.06513083243164838,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p23
support_FiLM,-0.05816520108044068,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p23
support_FiLM,-0.0828963423877579,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p24
support_FiLM,-0.11338515257282028,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p24
support_FiLM,-0.13672805344672756,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p24
support_FiLM,-0.10399809758630257,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p25
support_FiLM,-0.06644968426297859,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p25
support_FiLM,-0.14226381819569145,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p25
support_FiLM,-0.22315714362364103,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p26
support_FiLM,-0.21558881188436646,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p26
support_FiLM,-0.2402453659031057,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p26
support_FiLM,-0.056403013932786794,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260811,study03/study03_p27
support_FiLM,-0.06663488365681125,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260812,study03/study03_p27
support_FiLM,-0.09854151914748432,mechanism_g1_match_vs_population,study03|layout_03|200,R2_FIR_residual,20260813,study03/study03_p27
support_FiLM,-0.218700603968757,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p03
support_FiLM,-0.17602917977944865,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p03
support_FiLM,-0.18266020121704368,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p03
support_FiLM,0.10903978621163934,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p08
support_FiLM,0.095173937642002,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p08
support_FiLM,0.09818848187567142,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p08
support_FiLM,-0.06551451008578307,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p24
support_FiLM,-0.05565729844752973,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p24
support_FiLM,-0.08351484288235614,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p24
support_FiLM,-0.19500977578011552,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p28
support_FiLM,-0.191565852778608,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p28
support_FiLM,-0.2070673396041529,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p28
support_FiLM,0.003962075062658055,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p29
support_FiLM,-0.03474405909892164,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p29
support_FiLM,-0.07627086061640606,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p29
support_FiLM,-0.06681898782149107,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p30
support_FiLM,-0.08906970867057573,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p30
support_FiLM,-0.09490162830007365,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p30
support_FiLM,-0.13920694606088468,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p31
support_FiLM,-0.15472999907752358,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p31
support_FiLM,-0.09164072756273253,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p31
support_FiLM,-0.09513907266639754,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p32
support_FiLM,-0.14621837932476525,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p32
support_FiLM,-0.10604712964423069,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p32
support_FiLM,-0.20053258710325617,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p33
support_FiLM,-0.2080575253153163,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p33
support_FiLM,-0.18923205934381304,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p33
support_FiLM,0.009296851260299721,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p34
support_FiLM,0.0155032746121338,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p34
support_FiLM,0.006384619474355313,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p34
support_FiLM,-0.030240813391107124,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p35
support_FiLM,-0.04994570583331642,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p35
support_FiLM,-0.043418105259486584,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p35
support_FiLM,-0.11331337984166451,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p36
support_FiLM,-0.11927654243705504,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p36
support_FiLM,-0.15241677292305425,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p36
support_FiLM,-0.18991766552885753,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p37
support_FiLM,-0.209716004864267,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p37
support_FiLM,-0.18213586324652487,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p37
support_FiLM,-0.14438553331215645,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p38
support_FiLM,-0.14868581142721948,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p38
support_FiLM,-0.1365724576423458,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p38
support_FiLM,-0.08879245255662449,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260811,study04/study04_p39
support_FiLM,-0.0732895834147182,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260812,study04/study04_p39
support_FiLM,-0.0742730273605327,mechanism_g1_match_vs_population,study04|layout_04|100,R2_FIR_residual,20260813,study04/study04_p39
support_FiLM,-0.14674992943508414,mechanism_g1_match_vs_population,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p06
support_FiLM,-0.12834901367288626,mechanism_g1_match_vs_population,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p06
support_FiLM,-0.13025784567323123,mechanism_g1_match_vs_population,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p06
support_FiLM,-0.33077973377575054,mechanism_g1_match_vs_population,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p10
support_FiLM,-0.33590730419533094,mechanism_g1_match_vs_population,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p10
support_FiLM,-0.34534348517736574,mechanism_g1_match_vs_population,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p10
support_FiLM,-0.09532345914123058,mechanism_g1_match_vs_population,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p24
support_FiLM,-0.09702027932315849,mechanism_g1_match_vs_population,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p24
support_FiLM,-0.13954352175231155,mechanism_g1_match_vs_population,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p24
support_FiLM,-0.29427639346680146,mechanism_g1_match_vs_population,study05|layout_05|256,R2_FIR_residual,20260811,study05/study05_p40
support_FiLM,-0.2984761859895505,mechanism_g1_match_vs_population,study05|layout_05|256,R2_FIR_residual,20260812,study05/study05_p40
support_FiLM,-0.3078193846054832,mechanism_g1_match_vs_population,study05|layout_05|256,R2_FIR_residual,20260813,study05/study05_p40
