fold,seed,participant,method,family,metric,value
3,20260941,29,Fiber-SANDiff,task_or_legacy_privacy,fixed_head_balanced_accuracy,0.67
3,20260941,29,Fiber-SANDiff,task_or_legacy_privacy,linear_subject_probe_recall,0.06
3,20260941,29,Fiber-SANDiff,task_or_legacy_privacy,adaptive_subject_attack_recall,0.07
3,20260941,29,Fiber-SANDiff,task_or_legacy_privacy,cross_session_same_different_auroc,0.49701404286770146
3,20260941,30,Fiber-SANDiff,task_or_legacy_privacy,fixed_head_balanced_accuracy,0.7
3,20260941,30,Fiber-SANDiff,task_or_legacy_privacy,linear_subject_probe_recall,0.17
3,20260941,30,Fiber-SANDiff,task_or_legacy_privacy,adaptive_subject_attack_recall,0.15
3,20260941,30,Fiber-SANDiff,task_or_legacy_privacy,cross_session_same_different_auroc,0.5365317004719989
3,20260941,31,Fiber-SANDiff,task_or_legacy_privacy,fixed_head_balanced_accuracy,0.79
3,20260941,31,Fiber-SANDiff,task_or_legacy_privacy,linear_subject_probe_recall,0.11
3,20260941,31,Fiber-SANDiff,task_or_legacy_privacy,adaptive_subject_attack_recall,0.08
3,20260941,31,Fiber-SANDiff,task_or_legacy_privacy,cross_session_same_different_auroc,0.4972470664679127
3,20260941,32,Fiber-SANDiff,task_or_legacy_privacy,fixed_head_balanced_accuracy,0.71
3,20260941,32,Fiber-SANDiff,task_or_legacy_privacy,linear_subject_probe_recall,0.18
3,20260941,32,Fiber-SANDiff,task_or_legacy_privacy,adaptive_subject_attack_recall,0.17
3,20260941,32,Fiber-SANDiff,task_or_legacy_privacy,cross_session_same_different_auroc,0.4967894166394407
3,20260941,33,Fiber-SANDiff,task_or_legacy_privacy,fixed_head_balanced_accuracy,0.8300000000000001
3,20260941,33,Fiber-SANDiff,task_or_legacy_privacy,linear_subject_probe_recall,0.09
3,20260941,33,Fiber-SANDiff,task_or_legacy_privacy,adaptive_subject_attack_recall,0.05
3,20260941,33,Fiber-SANDiff,task_or_legacy_privacy,cross_session_same_different_auroc,0.494844286148634
3,20260941,34,Fiber-SANDiff,task_or_legacy_privacy,fixed_head_balanced_accuracy,0.71
3,20260941,34,Fiber-SANDiff,task_or_legacy_privacy,linear_subject_probe_recall,0.08
3,20260941,34,Fiber-SANDiff,task_or_legacy_privacy,adaptive_subject_attack_recall,0.25
3,20260941,34,Fiber-SANDiff,task_or_legacy_privacy,cross_session_same_different_auroc,0.5171678213781361
3,20260941,35,Fiber-SANDiff,task_or_legacy_privacy,fixed_head_balanced_accuracy,0.82
3,20260941,35,Fiber-SANDiff,task_or_legacy_privacy,linear_subject_probe_recall,0.33
3,20260941,35,Fiber-SANDiff,task_or_legacy_privacy,adaptive_subject_attack_recall,0.37
3,20260941,35,Fiber-SANDiff,task_or_legacy_privacy,cross_session_same_different_auroc,0.5294530056644602
3,20260941,36,Fiber-SANDiff,task_or_legacy_privacy,fixed_head_balanced_accuracy,0.79
3,20260941,36,Fiber-SANDiff,task_or_legacy_privacy,linear_subject_probe_recall,0.08
3,20260941,36,Fiber-SANDiff,task_or_legacy_privacy,adaptive_subject_attack_recall,0.01
3,20260941,36,Fiber-SANDiff,task_or_legacy_privacy,cross_session_same_different_auroc,0.4954160942184894
3,20260941,28,Fiber-Gaussian,task_or_legacy_privacy,fixed_head_balanced_accuracy,0.91
3,20260941,28,Fiber-Gaussian,task_or_legacy_privacy,linear_subject_probe_recall,0.1
3,20260941,28,Fiber-Gaussian,task_or_legacy_privacy,adaptive_subject_attack_recall,0.1
3,20260941,28,Fiber-Gaussian,task_or_legacy_privacy,cross_session_same_different_auroc,0.49254078457504874
3,20260941,29,Fiber-Gaussian,task_or_legacy_privacy,fixed_head_balanced_accuracy,0.67
3,20260941,29,Fiber-Gaussian,task_or_legacy_privacy,linear_subject_probe_recall,0.13
3,20260941,29,Fiber-Gaussian,task_or_legacy_privacy,adaptive_subject_attack_recall,0.22
3,20260941,29,Fiber-Gaussian,task_or_legacy_privacy,cross_session_same_different_auroc,0.5227547249498469
3,20260941,30,Fiber-Gaussian,task_or_legacy_privacy,fixed_head_balanced_accuracy,0.7
3,20260941,30,Fiber-Gaussian,task_or_legacy_privacy,linear_subject_probe_recall,0.15
3,20260941,30,Fiber-Gaussian,task_or_legacy_privacy,adaptive_subject_attack_recall,0.08
3,20260941,30,Fiber-Gaussian,task_or_legacy_privacy,cross_session_same_different_auroc,0.49291593315473914
3,20260941,31,Fiber-Gaussian,task_or_legacy_privacy,fixed_head_balanced_accuracy,0.79
3,20260941,31,Fiber-Gaussian,task_or_legacy_privacy,linear_subject_probe_recall,0.1
3,20260941,31,Fiber-Gaussian,task_or_legacy_privacy,adaptive_subject_attack_recall,0.11
3,20260941,31,Fiber-Gaussian,task_or_legacy_privacy,cross_session_same_different_auroc,0.5107088254405077
3,20260941,32,Fiber-Gaussian,task_or_legacy_privacy,fixed_head_balanced_accuracy,0.71
3,20260941,32,Fiber-Gaussian,task_or_legacy_privacy,linear_subject_probe_recall,0.11
3,20260941,32,Fiber-Gaussian,task_or_legacy_privacy,adaptive_subject_attack_recall,0.09
3,20260941,32,Fiber-Gaussian,task_or_legacy_privacy,cross_session_same_different_auroc,0.4900923606681499
3,20260941,33,Fiber-Gaussian,task_or_legacy_privacy,fixed_head_balanced_accuracy,0.8300000000000001
3,20260941,33,Fiber-Gaussian,task_or_legacy_privacy,linear_subject_probe_recall,0.08
3,20260941,33,Fiber-Gaussian,task_or_legacy_privacy,adaptive_subject_attack_recall,0.07
3,20260941,33,Fiber-Gaussian,task_or_legacy_privacy,cross_session_same_different_auroc,0.48808582721626204
3,20260941,34,Fiber-Gaussian,task_or_legacy_privacy,fixed_head_balanced_accuracy,0.71
3,20260941,34,Fiber-Gaussian,task_or_legacy_privacy,linear_subject_probe_recall,0.12
3,20260941,34,Fiber-Gaussian,task_or_legacy_privacy,adaptive_subject_attack_recall,0.15
3,20260941,34,Fiber-Gaussian,task_or_legacy_privacy,cross_session_same_different_auroc,0.4933183110289926
3,20260941,35,Fiber-Gaussian,task_or_legacy_privacy,fixed_head_balanced_accuracy,0.82
3,20260941,35,Fiber-Gaussian,task_or_legacy_privacy,linear_subject_probe_recall,0.19
3,20260941,35,Fiber-Gaussian,task_or_legacy_privacy,adaptive_subject_attack_recall,0.43
3,20260941,35,Fiber-Gaussian,task_or_legacy_privacy,cross_session_same_different_auroc,0.5094056294551935
3,20260941,36,Fiber-Gaussian,task_or_legacy_privacy,fixed_head_balanced_accuracy,0.79
3,20260941,36,Fiber-Gaussian,task_or_legacy_privacy,linear_subject_probe_recall,0.12
3,20260941,36,Fiber-Gaussian,task_or_legacy_privacy,adaptive_subject_attack_recall,0.06
3,20260941,36,Fiber-Gaussian,task_or_legacy_privacy,cross_session_same_different_auroc,0.4836722658578946
3,20260941,28,Fiber-Stratified-Resample,task_or_legacy_privacy,fixed_head_balanced_accuracy,0.91
3,20260941,28,Fiber-Stratified-Resample,task_or_legacy_privacy,linear_subject_probe_recall,0.09
3,20260941,28,Fiber-Stratified-Resample,task_or_legacy_privacy,adaptive_subject_attack_recall,0.04
3,20260941,28,Fiber-Stratified-Resample,task_or_legacy_privacy,cross_session_same_different_auroc,0.5039792607611856
3,20260941,29,Fiber-Stratified-Resample,task_or_legacy_privacy,fixed_head_balanced_accuracy,0.67
3,20260941,29,Fiber-Stratified-Resample,task_or_legacy_privacy,linear_subject_probe_recall,0.09
3,20260941,29,Fiber-Stratified-Resample,task_or_legacy_privacy,adaptive_subject_attack_recall,0.14
3,20260941,29,Fiber-Stratified-Resample,task_or_legacy_privacy,cross_session_same_different_auroc,0.5153267870341041
3,20260941,30,Fiber-Stratified-Resample,task_or_legacy_privacy,fixed_head_balanced_accuracy,0.7
3,20260941,30,Fiber-Stratified-Resample,task_or_legacy_privacy,linear_subject_probe_recall,0.1
3,20260941,30,Fiber-Stratified-Resample,task_or_legacy_privacy,adaptive_subject_attack_recall,0.11
3,20260941,30,Fiber-Stratified-Resample,task_or_legacy_privacy,cross_session_same_different_auroc,0.5017884934302845
3,20260941,31,Fiber-Stratified-Resample,task_or_legacy_privacy,fixed_head_balanced_accuracy,0.79
3,20260941,31,Fiber-Stratified-Resample,task_or_legacy_privacy,linear_subject_probe_recall,0.09
3,20260941,31,Fiber-Stratified-Resample,task_or_legacy_privacy,adaptive_subject_attack_recall,0.06
3,20260941,31,Fiber-Stratified-Resample,task_or_legacy_privacy,cross_session_same_different_auroc,0.4959886098688988
3,20260941,32,Fiber-Stratified-Resample,task_or_legacy_privacy,fixed_head_balanced_accuracy,0.71
3,20260941,32,Fiber-Stratified-Resample,task_or_legacy_privacy,linear_subject_probe_recall,0.11
3,20260941,32,Fiber-Stratified-Resample,task_or_legacy_privacy,adaptive_subject_attack_recall,0.12
3,20260941,32,Fiber-Stratified-Resample,task_or_legacy_privacy,cross_session_same_different_auroc,0.506254699711146
3,20260941,33,Fiber-Stratified-Resample,task_or_legacy_privacy,fixed_head_balanced_accuracy,0.8300000000000001
3,20260941,33,Fiber-Stratified-Resample,task_or_legacy_privacy,linear_subject_probe_recall,0.08
3,20260941,33,Fiber-Stratified-Resample,task_or_legacy_privacy,adaptive_subject_attack_recall,0.1
3,20260941,33,Fiber-Stratified-Resample,task_or_legacy_privacy,cross_session_same_different_auroc,0.4855077289859898
3,20260941,34,Fiber-Stratified-Resample,task_or_legacy_privacy,fixed_head_balanced_accuracy,0.71
3,20260941,34,Fiber-Stratified-Resample,task_or_legacy_privacy,linear_subject_probe_recall,0.08
3,20260941,34,Fiber-Stratified-Resample,task_or_legacy_privacy,adaptive_subject_attack_recall,0.13
3,20260941,34,Fiber-Stratified-Resample,task_or_legacy_privacy,cross_session_same_different_auroc,0.4873254113749734
3,20260941,35,Fiber-Stratified-Resample,task_or_legacy_privacy,fixed_head_balanced_accuracy,0.82
3,20260941,35,Fiber-Stratified-Resample,task_or_legacy_privacy,linear_subject_probe_recall,0.15
3,20260941,35,Fiber-Stratified-Resample,task_or_legacy_privacy,adaptive_subject_attack_recall,0.45
3,20260941,35,Fiber-Stratified-Resample,task_or_legacy_privacy,cross_session_same_different_auroc,0.5278728042260693
3,20260941,36,Fiber-Stratified-Resample,task_or_legacy_privacy,fixed_head_balanced_accuracy,0.79
3,20260941,36,Fiber-Stratified-Resample,task_or_legacy_privacy,linear_subject_probe_recall,0.11
3,20260941,36,Fiber-Stratified-Resample,task_or_legacy_privacy,adaptive_subject_attack_recall,0.01
3,20260941,36,Fiber-Stratified-Resample,task_or_legacy_privacy,cross_session_same_different_auroc,0.5192094166645065
3,20260941,28,RAW,head_aware_linear_A_H,subject_recall,0.01
3,20260941,28,RAW,head_aware_linear_A_H,cross_entropy,2.2076140278674705
3,20260941,28,RAW,head_aware_linear_A_H,same_different_verification_auroc,0.5014376408451373
3,20260941,29,RAW,head_aware_linear_A_H,subject_recall,0.56
3,20260941,29,RAW,head_aware_linear_A_H,cross_entropy,2.1673547767093733
3,20260941,29,RAW,head_aware_linear_A_H,same_different_verification_auroc,0.5078666455495724
3,20260941,30,RAW,head_aware_linear_A_H,subject_recall,0.45
3,20260941,30,RAW,head_aware_linear_A_H,cross_entropy,2.1914323285057105
3,20260941,30,RAW,head_aware_linear_A_H,same_different_verification_auroc,0.5128786835055492
3,20260941,31,RAW,head_aware_linear_A_H,subject_recall,0.02
3,20260941,31,RAW,head_aware_linear_A_H,cross_entropy,2.208434114634199
3,20260941,31,RAW,head_aware_linear_A_H,same_different_verification_auroc,0.49972671329740476
3,20260941,32,RAW,head_aware_linear_A_H,subject_recall,0.02
3,20260941,32,RAW,head_aware_linear_A_H,cross_entropy,2.195729843299925
3,20260941,32,RAW,head_aware_linear_A_H,same_different_verification_auroc,0.49506925753639197
3,20260941,33,RAW,head_aware_linear_A_H,subject_recall,0.04
3,20260941,33,RAW,head_aware_linear_A_H,cross_entropy,2.270790767972484
3,20260941,33,RAW,head_aware_linear_A_H,same_different_verification_auroc,0.4796030056899623
3,20260941,34,RAW,head_aware_linear_A_H,subject_recall,0.02
3,20260941,34,RAW,head_aware_linear_A_H,cross_entropy,2.1505777698874824
3,20260941,34,RAW,head_aware_linear_A_H,same_different_verification_auroc,0.5158666680766099
3,20260941,35,RAW,head_aware_linear_A_H,subject_recall,0.01
3,20260941,35,RAW,head_aware_linear_A_H,cross_entropy,2.229347868822989
3,20260941,35,RAW,head_aware_linear_A_H,same_different_verification_auroc,0.5000452480588086
3,20260941,36,RAW,head_aware_linear_A_H,subject_recall,0.04
3,20260941,36,RAW,head_aware_linear_A_H,cross_entropy,2.1861276724102265
3,20260941,36,RAW,head_aware_linear_A_H,same_different_verification_auroc,0.5207944500609172
3,20260941,28,RAW,head_aware_linear_A_Z,subject_recall,0.37
3,20260941,28,RAW,head_aware_linear_A_Z,cross_entropy,2.371731644562816
3,20260941,28,RAW,head_aware_linear_A_Z,same_different_verification_auroc,0.5434225439550738
3,20260941,29,RAW,head_aware_linear_A_Z,subject_recall,0.5
3,20260941,29,RAW,head_aware_linear_A_Z,cross_entropy,2.0808567282369377
3,20260941,29,RAW,head_aware_linear_A_Z,same_different_verification_auroc,0.5423535001583782
3,20260941,30,RAW,head_aware_linear_A_Z,subject_recall,0.47
3,20260941,30,RAW,head_aware_linear_A_Z,cross_entropy,1.890422061932604
3,20260941,30,RAW,head_aware_linear_A_Z,same_different_verification_auroc,0.5459961729812476
3,20260941,31,RAW,head_aware_linear_A_Z,subject_recall,0.43
3,20260941,31,RAW,head_aware_linear_A_Z,cross_entropy,2.0808555868147023
3,20260941,31,RAW,head_aware_linear_A_Z,same_different_verification_auroc,0.4960984978786836
3,20260941,32,RAW,head_aware_linear_A_Z,subject_recall,0.66
3,20260941,32,RAW,head_aware_linear_A_Z,cross_entropy,1.3261203140605655
3,20260941,32,RAW,head_aware_linear_A_Z,same_different_verification_auroc,0.557619884769565
3,20260941,33,RAW,head_aware_linear_A_Z,subject_recall,0.62
3,20260941,33,RAW,head_aware_linear_A_Z,cross_entropy,1.399040152376247
3,20260941,33,RAW,head_aware_linear_A_Z,same_different_verification_auroc,0.5176205437075002
3,20260941,34,RAW,head_aware_linear_A_Z,subject_recall,0.42
3,20260941,34,RAW,head_aware_linear_A_Z,cross_entropy,2.653197410911856
3,20260941,34,RAW,head_aware_linear_A_Z,same_different_verification_auroc,0.5653417365950447
3,20260941,35,RAW,head_aware_linear_A_Z,subject_recall,0.67
3,20260941,35,RAW,head_aware_linear_A_Z,cross_entropy,1.3667855665497932
3,20260941,35,RAW,head_aware_linear_A_Z,same_different_verification_auroc,0.5349503961939919
3,20260941,36,RAW,head_aware_linear_A_Z,subject_recall,0.47
3,20260941,36,RAW,head_aware_linear_A_Z,cross_entropy,2.2354421400976316
3,20260941,36,RAW,head_aware_linear_A_Z,same_different_verification_auroc,0.5494876048768265
3,20260941,28,RAW,head_aware_linear_A_HZ,subject_recall,0.37
3,20260941,28,RAW,head_aware_linear_A_HZ,cross_entropy,2.3731970013061794
3,20260941,28,RAW,head_aware_linear_A_HZ,same_different_verification_auroc,0.5412620483700409
3,20260941,29,RAW,head_aware_linear_A_HZ,subject_recall,0.5
3,20260941,29,RAW,head_aware_linear_A_HZ,cross_entropy,2.084152479493297
3,20260941,29,RAW,head_aware_linear_A_HZ,same_different_verification_auroc,0.542234188575652
3,20260941,30,RAW,head_aware_linear_A_HZ,subject_recall,0.47
3,20260941,30,RAW,head_aware_linear_A_HZ,cross_entropy,1.8922878725631378
3,20260941,30,RAW,head_aware_linear_A_HZ,same_different_verification_auroc,0.5459431049878811
3,20260941,31,RAW,head_aware_linear_A_HZ,subject_recall,0.43
3,20260941,31,RAW,head_aware_linear_A_HZ,cross_entropy,2.08087475636672
3,20260941,31,RAW,head_aware_linear_A_HZ,same_different_verification_auroc,0.4965533386844016
3,20260941,32,RAW,head_aware_linear_A_HZ,subject_recall,0.66
3,20260941,32,RAW,head_aware_linear_A_HZ,cross_entropy,1.3272514658848527
3,20260941,32,RAW,head_aware_linear_A_HZ,same_different_verification_auroc,0.5565443315649455
3,20260941,33,RAW,head_aware_linear_A_HZ,subject_recall,0.62
3,20260941,33,RAW,head_aware_linear_A_HZ,cross_entropy,1.4005663781475755
3,20260941,33,RAW,head_aware_linear_A_HZ,same_different_verification_auroc,0.515912107216455
3,20260941,34,RAW,head_aware_linear_A_HZ,subject_recall,0.42
3,20260941,34,RAW,head_aware_linear_A_HZ,cross_entropy,2.6518301290593014
3,20260941,34,RAW,head_aware_linear_A_HZ,same_different_verification_auroc,0.5650687203130844
3,20260941,35,RAW,head_aware_linear_A_HZ,subject_recall,0.67
3,20260941,35,RAW,head_aware_linear_A_HZ,cross_entropy,1.3655284422762568
3,20260941,35,RAW,head_aware_linear_A_HZ,same_different_verification_auroc,0.5333861061608962
3,20260941,36,RAW,head_aware_linear_A_HZ,subject_recall,0.47
3,20260941,36,RAW,head_aware_linear_A_HZ,cross_entropy,2.2358843155793577
3,20260941,36,RAW,head_aware_linear_A_HZ,same_different_verification_auroc,0.5472647778037
3,20260941,28,RAW,head_aware_linear_A_HU,subject_recall,0.35
3,20260941,28,RAW,head_aware_linear_A_HU,cross_entropy,2.3709607678463116
3,20260941,28,RAW,head_aware_linear_A_HU,same_different_verification_auroc,0.5483330200804585
3,20260941,29,RAW,head_aware_linear_A_HU,subject_recall,0.49
3,20260941,29,RAW,head_aware_linear_A_HU,cross_entropy,2.1353469732812984
3,20260941,29,RAW,head_aware_linear_A_HU,same_different_verification_auroc,0.5387773202407349
3,20260941,30,RAW,head_aware_linear_A_HU,subject_recall,0.47
3,20260941,30,RAW,head_aware_linear_A_HU,cross_entropy,1.9117518198187833
3,20260941,30,RAW,head_aware_linear_A_HU,same_different_verification_auroc,0.5467340221967087
3,20260941,31,RAW,head_aware_linear_A_HU,subject_recall,0.44
3,20260941,31,RAW,head_aware_linear_A_HU,cross_entropy,2.101280461704967
3,20260941,31,RAW,head_aware_linear_A_HU,same_different_verification_auroc,0.4962370523258036
3,20260941,32,RAW,head_aware_linear_A_HU,subject_recall,0.64
3,20260941,32,RAW,head_aware_linear_A_HU,cross_entropy,1.3065659018725884
3,20260941,32,RAW,head_aware_linear_A_HU,same_different_verification_auroc,0.5601599327908895
3,20260941,33,RAW,head_aware_linear_A_HU,subject_recall,0.61
3,20260941,33,RAW,head_aware_linear_A_HU,cross_entropy,1.4063202145478098
3,20260941,33,RAW,head_aware_linear_A_HU,same_different_verification_auroc,0.527558431906258
3,20260941,34,RAW,head_aware_linear_A_HU,subject_recall,0.41
3,20260941,34,RAW,head_aware_linear_A_HU,cross_entropy,2.689575952531012
3,20260941,34,RAW,head_aware_linear_A_HU,same_different_verification_auroc,0.5690428376004946
3,20260941,35,RAW,head_aware_linear_A_HU,subject_recall,0.65
3,20260941,35,RAW,head_aware_linear_A_HU,cross_entropy,1.4003904308088422
3,20260941,35,RAW,head_aware_linear_A_HU,same_different_verification_auroc,0.535669392820774
3,20260941,36,RAW,head_aware_linear_A_HU,subject_recall,0.48
3,20260941,36,RAW,head_aware_linear_A_HU,cross_entropy,2.2475939135399843
