budget_seconds,fold_id,fold_cluster,study,recording_key,eligible,calibration_samples,status,arm,support_reliability,oracle_lambda,deployable_lambda,composite_distance,normalized_frobenius,frequency_magnitude,frequency_phase,common_eog_response,wrong_donor_count,mean_wrong_composite_distance
120.0,study04_layout_04_heldout_02,16,study04,study04/study04_p30,True,12000,success,MATCH,0.4361405650289422,0.73,0.6937094381212147,0.859285116443892,0.5355494264756139,0.2424211737827642,0.6288179732990669,0.5539821453312211,1,1.7729969856125196
120.0,study04_layout_04_heldout_02,16,study04,study04/study04_p30,True,12000,success,POP,0.4361405650289422,0.73,0.6937094381212147,1.1551843960217962,0.5133978526254179,0.29989827130006397,0.4930300126057225,0.80598312346116,1,1.7729969856125196
120.0,study04_layout_04_heldout_02,16,study04,study04/study04_p30,True,12000,success,EB_ORACLE,0.4361405650289422,0.73,0.6937094381212147,0.7851585463669439,0.45970104463332184,0.22082736915844492,0.5531111946632157,0.5090200577421775,1,1.7729969856125196
120.0,study04_layout_04_heldout_02,16,study04,study04/study04_p30,True,12000,success,EB_DEPLOYABLE,0.4361405650289422,0.73,0.6937094381212147,0.7866232945789597,0.45475783494886846,0.22152021752101136,0.5462183507404164,0.5104812419839068,1,1.7729969856125196
120.0,study04_layout_04_heldout_02,16,study04,study04/study04_p31,True,12000,success,MATCH,0.4287679414010424,0.5700000000000001,0.6667727068672298,0.918017676878373,0.6338307014446934,0.2291890342044277,0.5383033000328288,0.6349983126706624,1,1.2828019497559224
120.0,study04_layout_04_heldout_02,16,study04,study04/study04_p31,True,12000,success,POP,0.4287679414010424,0.5700000000000001,0.6667727068672298,1.0294874598386723,0.6597372553541664,0.34056846627187487,0.5347364548552045,0.635445348081277,1,1.2828019497559224
120.0,study04_layout_04_heldout_02,16,study04,study04/study04_p31,True,12000,success,EB_ORACLE,0.4287679414010424,0.5700000000000001,0.6667727068672298,0.7729997638943915,0.5451567997356465,0.20372751967582126,0.43284561061029336,0.5259876831575409,1,1.2828019497559224
120.0,study04_layout_04_heldout_02,16,study04,study04/study04_p31,True,12000,success,EB_DEPLOYABLE,0.4287679414010424,0.5700000000000001,0.6667727068672298,0.7821005893324448,0.5548109778394208,0.20109773687293983,0.43915953350385795,0.5370868991091191,1,1.2828019497559224
120.0,study04_layout_04_heldout_03,17,study04,study04/study04_p32,True,12000,success,MATCH,0.46713689536222297,0.33,0.6602505787843069,1.1353556740106385,0.7261517904315574,0.33349669839041635,0.6300992668019785,0.7388490489400242,1,1.7316553376485175
120.0,study04_layout_04_heldout_03,17,study04,study04/study04_p32,True,12000,success,POP,0.46713689536222297,0.33,0.6602505787843069,0.9846685015942789,0.6359606920313458,0.3018072230737595,0.6787947218245166,0.6149818063380676,1,1.7316553376485175
120.0,study04_layout_04_heldout_03,17,study04,study04/study04_p32,True,12000,success,EB_ORACLE,0.46713689536222297,0.33,0.6602505787843069,0.9191001261087715,0.5961040562131895,0.28489426606996454,0.6280634431640447,0.5713995157224024,1,1.7316553376485175
120.0,study04_layout_04_heldout_03,17,study04,study04/study04_p32,True,12000,success,EB_DEPLOYABLE,0.46713689536222297,0.33,0.6602505787843069,0.9730302490758077,0.635097477691832,0.29505702719656185,0.6127228544022685,0.616700936439019,1,1.7316553376485175
120.0,study04_layout_04_heldout_03,17,study04,study04/study04_p33,True,12000,success,MATCH,0.530448775251456,1.0,0.7695731931579064,1.1013411134190676,0.7162328823445161,0.2911196859943178,0.6383376427247237,0.7463876631522774,1,1.8269165620603602
120.0,study04_layout_04_heldout_03,17,study04,study04/study04_p33,True,12000,success,POP,0.530448775251456,1.0,0.7695731931579064,1.7157988939018565,1.2416661020745747,0.31726122398753626,1.6481523835748395,1.2337224315568363,1,1.8269165620603602
120.0,study04_layout_04_heldout_03,17,study04,study04/study04_p33,True,12000,success,EB_ORACLE,0.530448775251456,1.0,0.7695731931579064,1.1013411134190676,0.7162328823445161,0.2911196859943178,0.6383376427247239,0.7463876631522773,1,1.8269165620603602
120.0,study04_layout_04_heldout_03,17,study04,study04/study04_p33,True,12000,success,EB_DEPLOYABLE,0.530448775251456,1.0,0.7695731931579064,1.2068507480875112,0.7738483129803216,0.3787179306851694,0.695438389159174,0.7585889784864244,1,1.8269165620603602
120.0,study04_layout_04_heldout_04,18,study04,study04/study04_p34,True,12000,success,MATCH,0.4921442914434034,0.58,1.0,1.0535138358231713,0.7070822695166379,0.272033199179797,0.4993614064497004,0.7315444959984043,1,1.2416863926272432
120.0,study04_layout_04_heldout_04,18,study04,study04/study04_p34,True,12000,success,POP,0.4921442914434034,0.58,1.0,1.173880888563172,0.7682366003306041,0.38773930352353436,0.6121689649326946,0.724924688546368,1,1.2416863926272432
120.0,study04_layout_04_heldout_04,18,study04,study04/study04_p34,True,12000,success,EB_ORACLE,0.4921442914434034,0.58,1.0,0.9468661730988409,0.6629540082867239,0.2751925622887117,0.47036054323015414,0.6246375564871138,1,1.2416863926272432
120.0,study04_layout_04_heldout_04,18,study04,study04/study04_p34,True,12000,success,EB_DEPLOYABLE,0.4921442914434034,0.58,1.0,1.0535138358231713,0.7070822695166379,0.272033199179797,0.49936140644970045,0.7315444959984043,1,1.2416863926272432
120.0,study04_layout_04_heldout_04,18,study04,study04/study04_p35,True,12000,success,MATCH,0.44756014044165854,0.91,0.653550856257347,0.6549874904539585,0.41862199918845017,0.20281212793753214,0.3461666567010877,0.4175586968463177,1,2.8427883693699694
120.0,study04_layout_04_heldout_04,18,study04,study04/study04_p35,True,12000,success,POP,0.44756014044165854,0.91,0.653550856257347,1.1292366755476477,0.4939443057334502,0.2646350689458421,0.4788058934655968,0.8167210172552459,1,2.8427883693699694
120.0,study04_layout_04_heldout_04,18,study04,study04/study04_p35,True,12000,success,EB_ORACLE,0.44756014044165854,0.91,0.653550856257347,0.6468671495562557,0.4022634766366981,0.2024409462496278,0.33949825735639827,0.41047637757098804,1,2.8427883693699694
120.0,study04_layout_04_heldout_04,18,study04,study04/study04_p35,True,12000,success,EB_DEPLOYABLE,0.44756014044165854,0.91,0.653550856257347,0.7054821556848392,0.39595215712813076,0.21537885292904727,0.3596197134909169,0.45414133140670027,1,2.8427883693699694
120.0,study04_layout_04_heldout_05,19,study04,study04/study04_p36,True,12000,success,MATCH,0.5467627067277576,0.98,0.7630003700835832,0.6085138024675772,0.3692033868340585,0.20425299441686512,0.381253187694002,0.36613548928131195,1,1.2871008158634525
120.0,study04_layout_04_heldout_05,19,study04,study04/study04_p36,True,12000,success,POP,0.5467627067277576,0.98,0.7630003700835832,0.9034378791753223,0.5441904153519606,0.32256847415652745,0.4557819744225498,0.5352912075765398,1,1.2871008158634525
120.0,study04_layout_04_heldout_05,19,study04,study04/study04_p36,True,12000,success,EB_ORACLE,0.5467627067277576,0.98,0.7630003700835832,0.6082897951619439,0.3679275342500216,0.20445297479001315,0.3782666223256951,0.3660101581393612,1,1.2871008158634525
120.0,study04_layout_04_heldout_05,19,study04,study04/study04_p36,True,12000,success,EB_DEPLOYABLE,0.5467627067277576,0.98,0.7630003700835832,0.6237095473496554,0.3647781178763616,0.2122787138194,0.35650856377531803,0.3757799771527237,1,1.2871008158634525
120.0,study04_layout_04_heldout_05,19,study04,study04/study04_p37,True,12000,success,MATCH,0.5341412259371143,0.71,0.47136355736605284,1.0351517588261494,0.6418166942397693,0.28820751717512383,0.6829036153624208,0.6786538801147836,1,1.78715625368855
120.0,study04_layout_04_heldout_05,19,study04,study04/study04_p37,True,12000,success,POP,0.5341412259371143,0.71,0.47136355736605284,1.4354690141522901,0.5686187519524432,0.3146796692381833,0.632767266010978,1.057512618313009,1,1.78715625368855
120.0,study04_layout_04_heldout_05,19,study04,study04/study04_p37,True,12000,success,EB_ORACLE,0.5341412259371143,0.71,0.47136355736605284,0.9027851689561227,0.5091084387926389,0.253859065877782,0.5842339555952396,0.5905027075188167,1,1.78715625368855
120.0,study04_layout_04_heldout_05,19,study04,study04/study04_p37,True,12000,success,EB_DEPLOYABLE,0.5341412259371143,0.71,0.47136355736605284,0.987319630253336,0.4903640399641773,0.26388751546627437,0.5856581225321179,0.6648663025338499,1,1.78715625368855
120.0,study04_layout_04_heldout_06,20,study04,study04/study04_p38,True,12000,success,MATCH,0.5342318141478677,0.78,0.44442052272613225,0.6436084369268863,0.4031527118247207,0.1809763225009431,0.3823201915190119,0.424400095274042,1,1.4534907264693935
120.0,study04_layout_04_heldout_06,20,study04,study04/study04_p38,True,12000,success,POP,0.5342318141478677,0.78,0.44442052272613225,1.2436070685198743,0.7656222441791959,0.49263814962847347,0.49998749368042633,0.7009701695233582,1,1.4534907264693935
120.0,study04_layout_04_heldout_06,20,study04,study04/study04_p38,True,12000,success,EB_ORACLE,0.5342318141478677,0.78,0.44442052272613225,0.5819183267242389,0.38458406027844877,0.17206115780097672,0.3638732038338734,0.3734698485398749,1,1.4534907264693935
120.0,study04_layout_04_heldout_06,20,study04,study04/study04_p38,True,12000,success,EB_DEPLOYABLE,0.5342318141478677,0.78,0.44442052272613225,0.717408025013772,0.44299208169709986,0.23674739033084724,0.37895011595425726,0.442765623087499,1,1.4534907264693935
120.0,study04_layout_04_heldout_06,20,study04,study04/study04_p39,True,12000,success,MATCH,0.4990699360525428,0.5700000000000001,0.9565543167069464,0.65353383189243,0.40500777825361606,0.2070420645651554,0.34202156789947563,0.412289610537327,1,1.5508979837075654
120.0,study04_layout_04_heldout_06,20,study04,study04/study04_p39,True,12000,success,POP,0.4990699360525428,0.5700000000000001,0.9565543167069464,0.7200836713195707,0.4260973292992265,0.24415363726142159,0.4105279757653205,0.4348772364816171,1,1.5508979837075654
120.0,study04_layout_04_heldout_06,20,study04,study04/study04_p39,True,12000,success,EB_ORACLE,0.4990699360525428,0.5700000000000001,0.9565543167069464,0.5747410121828801,0.35229459604136504,0.19279536341427947,0.3071280098379263,0.35123284778480796,1,1.5508979837075654
120.0,study04_layout_04_heldout_06,20,study04,study04/study04_p39,True,12000,success,EB_DEPLOYABLE,0.4990699360525428,0.5700000000000001,0.9565543167069464,0.6394393041028252,0.3979084295112233,0.20386490049576034,0.33685695442162217,0.4018887081649027,1,1.5508979837075654
120.0,study05_layout_05_heldout_00,21,study05,study05/study05_p06,True,30720,success,MATCH,0.39206757289857036,0.45,0.7044472463705493,0.977369131220472,0.5890133885543956,0.3570189688900796,0.38708375244449456,0.5816417870859428,2,1.2235479781132013
120.0,study05_layout_05_heldout_00,21,study05,study05/study05_p06,True,30720,success,POP,0.39206757289857036,0.45,0.7044472463705493,0.9324720232255472,0.5939002340914635,0.32900958663232227,0.43140958234437826,0.5603214783587871,2,1.2235479781132013
120.0,study05_layout_05_heldout_00,21,study05,study05/study05_p06,True,30720,success,EB_ORACLE,0.39206757289857036,0.45,0.7044472463705493,0.8480698760723204,0.5195116200217192,0.31343112135363826,0.3663022731409045,0.4980085274045918,2,1.2235479781132013
120.0,study05_layout_05_heldout_00,21,study05,study05/study05_p06,True,30720,success,EB_DEPLOYABLE,0.39206757289857036,0.45,0.7044472463705493,0.8774482357544935,0.5358134608586926,0.32493852794406697,0.3635226470176584,0.5161574431086606,2,1.2235479781132013
120.0,study05_layout_05_heldout_00,21,study05,study05/study05_p10,True,30720,success,MATCH,0.40624499647652573,0.88,0.35255520340818747,0.963015355794429,0.6516176860395554,0.29106188418210427,0.5676576010344806,0.6151877115088766,2,1.3277409972308152
120.0,study05_layout_05_heldout_00,21,study05,study05/study05_p10,True,30720,success,POP,0.40624499647652573,0.88,0.35255520340818747,1.2317147175014163,0.8155996948749865,0.4126656971502026,0.6860392142059304,0.7504450989306205,2,1.3277409972308152
120.0,study05_layout_05_heldout_00,21,study05,study05/study05_p10,True,30720,success,EB_ORACLE,0.40624499647652573,0.88,0.35255520340818747,0.9569482496712214,0.6465573897046851,0.29038374052015176,0.5610977601201904,0.6104547331390505,2,1.3277409972308152
120.0,study05_layout_05_heldout_00,21,study05,study05/study05_p10,True,30720,success,EB_DEPLOYABLE,0.40624499647652573,0.88,0.35255520340818747,1.0662530022550292,0.6907376115781152,0.34437900053447745,0.6036368822353387,0.6615103134970177,2,1.3277409972308152
120.0,study05_layout_05_heldout_00,21,study05,study05/study05_p24,True,30720,success,MATCH,0.3634798163816501,0.92,0.5950638655904338,1.0036439600653984,0.6377825436410096,0.3337049859801613,0.6376866118782333,0.6061703128974137,2,1.6910320465679907
120.0,study05_layout_05_heldout_00,21,study05,study05/study05_p24,True,30720,success,POP,0.3634798163816501,0.92,0.5950638655904338,1.2863614222135586,0.7842406112866281,0.4625102318510141,0.6137793184511928,0.7624732585174254,2,1.6910320465679907
120.0,study05_layout_05_heldout_00,21,study05,study05/study05_p24,True,30720,success,EB_ORACLE,0.3634798163816501,0.92,0.5950638655904338,1.0005378444274953,0.6358177269225752,0.3342888805005234,0.6118966462229544,0.6050592993046764,2,1.6910320465679907
120.0,study05_layout_05_heldout_00,21,study05,study05/study05_p24,True,30720,success,EB_DEPLOYABLE,0.3634798163816501,0.92,0.5950638655904338,1.0519777387123435,0.6618301074391415,0.36683643092244983,0.5774033400104441,0.6274009737888492,2,1.6910320465679907
120.0,study05_layout_05_heldout_01,22,study05,study05/study05_p40,True,30720,success,MATCH,0.3916198719578959,1.0,0.9682638782612397,0.9333845132431405,0.5300935012466206,0.27339789033838274,0.4786480592579149,0.6121218169789663,1,1.5733533363146306
120.0,study05_layout_05_heldout_01,22,study05,study05/study05_p40,True,30720,success,POP,0.3916198719578959,1.0,0.9682638782612397,1.4907676485512602,1.2516241622725042,0.3919306635172674,1.13637216711033,0.98519976832296,1,1.5733533363146306
120.0,study05_layout_05_heldout_01,22,study05,study05/study05_p40,True,30720,success,EB_ORACLE,0.3916198719578959,1.0,0.9682638782612397,0.9333845132431405,0.5300935012466206,0.27339789033838274,0.4786480592579149,0.6121218169789663,1,1.5733533363146306
120.0,study05_layout_05_heldout_01,22,study05,study05/study05_p40,True,30720,success,EB_DEPLOYABLE,0.3916198719578959,1.0,0.9682638782612397,0.942903638950219,0.5315208447993086,0.2744353241928987,0.4804634846624818,0.6204219662910722,1,1.5733533363146306
120.0,study05_layout_05_heldout_01,22,study05,study05/study05_p41,True,30720,success,MATCH,0.3900755297341342,1.0,1.0,0.7176430618624468,0.39341545836167335,0.2389094512510513,0.3257016917980373,0.44616344143159165,1,1.667309381265738
120.0,study05_layout_05_heldout_01,22,study05,study05/study05_p41,True,30720,success,POP,0.3900755297341342,1.0,1.0,1.193806690028767,0.6592922970174754,0.44316317751676504,0.41480074832448716,0.7091634376795533,1,1.667309381265738
120.0,study05_layout_05_heldout_01,22,study05,study05/study05_p41,True,30720,success,EB_ORACLE,0.3900755297341342,1.0,1.0,0.7176430618624468,0.39341545836167335,0.2389094512510513,0.3257016917980373,0.44616344143159165,1,1.667309381265738
120.0,study05_layout_05_heldout_01,22,study05,study05/study05_p41,True,30720,success,EB_DEPLOYABLE,0.3900755297341342,1.0,1.0,0.7176430618624468,0.39341545836167335,0.2389094512510513,0.3257016917980373,0.44616344143159165,1,1.667309381265738
120.0,study05_layout_05_heldout_02,23,study05,study05/study05_p43,True,30720,success,MATCH,0.32056602452142857,0.66,0.5220759497634686,0.7225766536777611,0.4488571436671366,0.24434121915096088,0.3676003998693427,0.44147539453986606,1,1.3072078104856153
120.0,study05_layout_05_heldout_02,23,study05,study05/study05_p43,True,30720,success,POP,0.32056602452142857,0.66,0.5220759497634686,0.9013716931956686,0.5638018790503184,0.3083519674976643,0.43908172793810796,0.5491115529041934,1,1.3072078104856153
120.0,study05_layout_05_heldout_02,23,study05,study05/study05_p43,True,30720,success,EB_ORACLE,0.32056602452142857,0.66,0.5220759497634686,0.6630510125201721,0.3981038131352226,0.21686352127298006,0.33625079172963757,0.41256241207422834,1,1.3072078104856153
120.0,study05_layout_05_heldout_02,23,study05,study05/study05_p43,True,30720,success,EB_DEPLOYABLE,0.32056602452142857,0.66,0.5220759497634686,0.6743851492728261,0.40181550053370835,0.21861824466734603,0.3375589305903834,0.42201101154644177,1,1.3072078104856153
120.0,study05_layout_05_heldout_02,23,study05,study05/study05_p44,True,30720,success,MATCH,0.4214620634123085,1.0,0.407580121659972,0.8051228084833896,0.4755320689655012,0.2683205330363004,0.2878758813251034,0.5080146873145789,1,1.1350154021907541
120.0,study05_layout_05_heldout_02,23,study05,study05/study05_p44,True,30720,success,POP,0.4214620634123085,1.0,0.407580121659972,1.1286874320777254,0.5763575782364759,0.38204165863495126,0.28815292076599386,0.7178304813661748,1,1.1350154021907541
120.0,study05_layout_05_heldout_02,23,study05,study05/study05_p44,True,30720,success,EB_ORACLE,0.4214620634123085,1.0,0.407580121659972,0.8051228084833897,0.4755320689655012,0.2683205330363004,0.28787588132510333,0.508014687314579,1,1.1350154021907541
120.0,study05_layout_05_heldout_02,23,study05,study05/study05_p44,True,30720,success,EB_DEPLOYABLE,0.4214620634123085,1.0,0.407580121659972,0.9092155385446076,0.4507320904604018,0.27736572948062355,0.25049818750780495,0.6067999903132035,1,1.1350154021907541
120.0,study05_layout_05_heldout_03,24,study05,study05/study05_p45,True,30720,success,MATCH,0.4953920622249461,0.55,0.5085813928853072,0.8697103597423388,0.5531420377512773,0.252191296670279,0.49283576449884375,0.5682354866221754,1,1.7229446894735199
120.0,study05_layout_05_heldout_03,24,study05,study05/study05_p45,True,30720,success,POP,0.4953920622249461,0.55,0.5085813928853072,0.9469406073976089,0.6058549927011375,0.3176752275160316,0.508302277373286,0.5784351521442487,1,1.7229446894735199
120.0,study05_layout_05_heldout_03,24,study05,study05/study05_p45,True,30720,success,EB_ORACLE,0.4953920622249461,0.55,0.5085813928853072,0.7896576468288379,0.5264914248992787,0.23573361165379375,0.4623898561576279,0.5076850495592813,1,1.7229446894735199
120.0,study05_layout_05_heldout_03,24,study05,study05/study05_p45,True,30720,success,EB_DEPLOYABLE,0.4953920622249461,0.55,0.5085813928853072,0.7904736969731783,0.5269109241643117,0.2367630634037216,0.4622835816226253,0.5074822754071941,1,1.7229446894735199
120.0,study05_layout_05_heldout_03,24,study05,study05/study05_p46,True,30720,success,MATCH,0.3794957025879441,0.63,1.0,1.0271927637260037,0.6170597517023405,0.34185098806990233,0.35220643065290524,0.6501211325908107,1,1.499904420137169
120.0,study05_layout_05_heldout_03,24,study05,study05/study05_p46,True,30720,success,POP,0.3794957025879441,0.63,1.0,1.2796172788126001,0.927512826585027,0.35825145203133235,0.7436131327613532,0.8470045135051325,1,1.499904420137169
120.0,study05_layout_05_heldout_03,24,study05,study05/study05_p46,True,30720,success,EB_ORACLE,0.3794957025879441,0.63,1.0,0.8713605177025913,0.5678471498804307,0.2848496811384984,0.43359138317505036,0.5431516982465878,1,1.499904420137169
120.0,study05_layout_05_heldout_03,24,study05,study05/study05_p46,True,30720,success,EB_DEPLOYABLE,0.3794957025879441,0.63,1.0,1.0271927637260039,0.6170597517023405,0.34185098806990233,0.35220643065290524,0.650121132590811,1,1.499904420137169
120.0,study05_layout_05_heldout_04,25,study05,study05/study05_p47,True,30720,success,MATCH,0.4232711077625357,0.91,0.36287712286318796,1.0039797711528693,0.6485324873308678,0.33884376994285126,0.4184708475583788,0.6232889164541803,1,1.89707942371061
120.0,study05_layout_05_heldout_04,25,study05,study05/study05_p47,True,30720,success,POP,0.4232711077625357,0.91,0.36287712286318796,1.3961687759499308,0.9473243310663997,0.4192146158531701,0.7800615093674036,0.8989480091600205,1,1.89707942371061
120.0,study05_layout_05_heldout_04,25,study05,study05/study05_p47,True,30720,success,EB_ORACLE,0.4232711077625357,0.91,0.36287712286318796,0.9983765157958404,0.6409377559948323,0.33848882660041774,0.4085911563894237,0.6190285735564803,1,1.89707942371061
120.0,study05_layout_05_heldout_04,25,study05,study05/study05_p47,True,30720,success,EB_DEPLOYABLE,0.4232711077625357,0.91,0.36287712286318796,1.1804331821290983,0.7813436521716208,0.3882142673401735,0.6126939802060481,0.73094951676832,1,1.89707942371061
120.0,study05_layout_05_heldout_04,25,study05,study05/study05_p48,True,30720,success,MATCH,0.3645519299622205,1.0,0.8579105444759091,1.058361930292301,0.5943182693708806,0.3464372439198623,0.5255778413092916,0.6593669022415096,1,1.5882737753416472
120.0,study05_layout_05_heldout_04,25,study05,study05/study05_p48,True,30720,success,POP,0.3645519299622205,1.0,0.8579105444759091,1.397532290857145,0.7705507499461084,0.5402927945308142,0.4987935765832336,0.8073601386680075,1,1.5882737753416472
120.0,study05_layout_05_heldout_04,25,study05,study05/study05_p48,True,30720,success,EB_ORACLE,0.3645519299622205,1.0,0.8579105444759091,1.058361930292301,0.5943182693708806,0.3464372439198624,0.5255778413092916,0.6593669022415096,1,1.5882737753416472
120.0,study05_layout_05_heldout_04,25,study05,study05/study05_p48,True,30720,success,EB_DEPLOYABLE,0.3645519299622205,1.0,0.8579105444759091,1.079900246505374,0.5936302317507199,0.3540143346607908,0.5091481618782439,0.6749710956567588,1,1.5882737753416472
120.0,study05_layout_05_heldout_05,26,study05,study05/study05_p49,True,30720,success,MATCH,0.41560812592089313,0.66,0.9422886381805473,0.99868506080693,0.5260891996031163,0.27337813384678816,0.5974273404904473,0.665564192911097,1,1.4663301234882415
120.0,study05_layout_05_heldout_05,26,study05,study05/study05_p49,True,30720,success,POP,0.41560812592089313,0.66,0.9422886381805473,1.3053270913515982,0.858479835039623,0.40637621296651555,0.6087352906259763,0.838077349322485,1,1.4663301234882415
120.0,study05_layout_05_heldout_05,26,study05,study05/study05_p49,True,30720,success,EB_ORACLE,0.41560812592089313,0.66,0.9422886381805473,0.8469559082595578,0.49448538569105444,0.2623721248564956,0.5750676273397398,0.5270770206690882,1,1.4663301234882415
120.0,study05_layout_05_heldout_05,26,study05,study05/study05_p49,True,30720,success,EB_DEPLOYABLE,0.41560812592089313,0.66,0.9422886381805473,0.9550958815430765,0.5149391215639283,0.26623256825568614,0.5914367455445706,0.6297196387329332,1,1.4663301234882415
120.0,study05_layout_05_heldout_05,26,study05,study05/study05_p50,True,30720,success,MATCH,0.3184107635255365,0.66,0.7898000781276271,1.0945919591309612,0.7049169773856426,0.3722649310316222,0.5396961195748932,0.6683574161418495,1,1.8696767697132926
120.0,study05_layout_05_heldout_05,26,study05,study05/study05_p50,True,30720,success,POP,0.3184107635255365,0.66,0.7898000781276271,1.2326383330760606,0.7581027793198354,0.42129800970463455,0.5339946423581775,0.7579408591356083,1,1.8696767697132926
120.0,study05_layout_05_heldout_05,26,study05,study05/study05_p50,True,30720,success,EB_ORACLE,0.3184107635255365,0.66,0.7898000781276271,1.035989780910954,0.6700495970931177,0.3521664142387878,0.4689627763855449,0.6369270890336116,1,1.8696767697132926
120.0,study05_layout_05_heldout_05,26,study05,study05/study05_p50,True,30720,success,EB_DEPLOYABLE,0.3184107635255365,0.66,0.7898000781276271,1.0448535635462286,0.6757098487455603,0.3557139515027289,0.4799373135856467,0.6411458806849352,1,1.8696767697132926
