common_xy_hash,eog_owner,fallback,fold,operator_recipient,pair,participant,query_operator_evaluator_only,session,split,support_query_disjoint,task,three_way_disjoint,wrong_owner,x_owner,zero_artifact
8ea891770be1079c49facc19ca8f32ba6aa4aca92b96afd84b5fab3ad246c62f,sub-18,0,0,sub-12,3,sub-12,1,ses-02,train,1,ERP,1,sub-17,sub-17,0
152792f5bb407894e5d497280fe6f6b16e31a3b11a8aeb2dd3444d8d83e4fa6b,sub-19,0,0,sub-12,4,sub-12,1,ses-02,train,1,ERP,1,sub-18,sub-18,0
836c3dcdcd2d735770d15c9e2f86d02b1ae087bd170c92ebbc7b50a25d0d1eb6,sub-21,0,0,sub-12,5,sub-12,1,ses-02,train,1,ERP,1,sub-19,sub-19,0
138fdd7c227d04bb3e6aa2d65d146977488a4493f4b779b3abc8c9de76fa66a8,sub-23,0,0,sub-12,6,sub-12,1,ses-02,train,1,ERP,1,sub-21,sub-21,0
7b9e5c9a3285a240c9fb57cf887761faecd7a66691cb4fd3cc2ced57622db027,sub-11,0,0,sub-12,7,sub-12,1,ses-02,train,1,ERP,1,sub-23,sub-23,0
db9f5757ae86fc531678949103327e11bd3571876762cfee63b3a11b0e347f46,sub-14,0,0,sub-12,8,sub-12,1,ses-02,train,1,ERP,1,sub-11,sub-11,0
b7f80efa219e2bbb4aeabc33f4523adcf944ddcdbad32fe05d8c5de06253823c,sub-15,0,0,sub-12,9,sub-12,1,ses-02,train,1,ERP,1,sub-14,sub-14,0
3ea999302ca5c52b2fdaaf1ee325864acd4cbd937be69c113112e4bc8d7a4d67,sub-17,0,0,sub-12,10,sub-12,1,ses-02,train,1,ERP,1,sub-15,sub-15,0
0b23c6e6aa6125bc5a4a76de7fb3dea495b5831cc84df3f9f8345105b737e1e8,sub-18,0,0,sub-12,11,sub-12,1,ses-02,train,1,ERP,1,sub-17,sub-17,1
79291744139b2e93ee02b5831b23a20be6191fbd3744deb764fa846319e5d34b,sub-19,0,0,sub-12,12,sub-12,1,ses-02,train,1,ERP,1,sub-18,sub-18,0
cb95089410b660a5af57da546934da747b57170d27f44e50b1860b2197027fc7,sub-21,0,0,sub-12,13,sub-12,1,ses-02,train,1,ERP,1,sub-19,sub-19,0
a5b6904265f7c26dab9a7dbd3c65535ec2de93f0206358d4bc1ec5ac0b532762,sub-23,0,0,sub-12,14,sub-12,1,ses-02,train,1,ERP,1,sub-21,sub-21,0
cff2a142e64e0393d91e424b567b77bf9dae707e8212409458f284567a41688a,sub-11,0,0,sub-12,15,sub-12,1,ses-02,train,1,ERP,1,sub-23,sub-23,0
ce3dd5c1da01471155079754947ec115a7679d988fa2ee63b474ccbe7dba02d1,sub-14,0,0,sub-12,16,sub-12,1,ses-02,train,1,ERP,1,sub-11,sub-11,0
2fca16051dd592e4b80d9e9532af7f578bd35f5d0d3ec3a8e4330e42e39f1d6f,sub-15,0,0,sub-12,17,sub-12,1,ses-02,train,1,ERP,1,sub-14,sub-14,0
15c0dc4e04bb5df55382bc0aefc27d81930dee733f9c64d00a7c74e0ee79ce46,sub-17,0,0,sub-12,18,sub-12,1,ses-02,train,1,ERP,1,sub-15,sub-15,0
415883c345a0f590b5eeed04468725421f0fcdc85f3d8e3c15dd8d8f5d2c8bd7,sub-18,0,0,sub-12,19,sub-12,1,ses-02,train,1,ERP,1,sub-17,sub-17,0
61e5aa34d72a60990081b953787bc857137cf8547a220e3df54175a49417d46e,sub-19,0,0,sub-12,20,sub-12,1,ses-02,train,1,ERP,1,sub-18,sub-18,0
db90912cfd1b32e211ff348fdeb2f04ed6f1eb9ff02b664345dc2ba79e49fa07,sub-21,0,0,sub-12,21,sub-12,1,ses-02,train,1,ERP,1,sub-19,sub-19,0
f48304a11200bdb74bbf788c77bf9b16af8da0b77ece73bf6910ecbe1317e09a,sub-23,0,0,sub-12,22,sub-12,1,ses-02,train,1,ERP,1,sub-21,sub-21,0
729692b0035b7cb8d597f2271ffd33e7e3f955eeb00797017df5385ca538224b,sub-11,0,0,sub-12,23,sub-12,1,ses-02,train,1,ERP,1,sub-23,sub-23,0
ba980f2a7fab8ceb046746583cbd49efb383d2d8f14916382902ef3bb3199117,sub-14,0,0,sub-12,0,sub-12,1,ses-02,train,1,SSVEP,1,sub-11,sub-11,0
8fed2dd615f9c681c43395f9ec96d3a5f7b631c573e60627e46d7888393cffa7,sub-15,0,0,sub-12,1,sub-12,1,ses-02,train,1,SSVEP,1,sub-14,sub-14,0
ab9bf81ffcb3773fe94bb0dd60009cd074674a3cfb242fdc0ed74f78f24dfeee,sub-17,0,0,sub-12,2,sub-12,1,ses-02,train,1,SSVEP,1,sub-15,sub-15,0
b0e43d467476d12599c18eccaf010c3a6b18bee0820e4a68ace85263d38d0a85,sub-18,0,0,sub-12,3,sub-12,1,ses-02,train,1,SSVEP,1,sub-17,sub-17,0
aeb4dcf3bfb3922bd57b68b35c6b23b587d8c7ebd7931f4c5c2404617e8df078,sub-19,0,0,sub-12,4,sub-12,1,ses-02,train,1,SSVEP,1,sub-18,sub-18,0
7d2a7c5589d8098ea2ac6b1ceccada2583b6cc1bc2d164d3555aec0977cd1ac1,sub-21,0,0,sub-12,5,sub-12,1,ses-02,train,1,SSVEP,1,sub-19,sub-19,0
57ef22b72e2d5bcc2803ae6df0ff23244078b7a9ec42e241015bef749027aded,sub-23,0,0,sub-12,6,sub-12,1,ses-02,train,1,SSVEP,1,sub-21,sub-21,0
a56d835624c1d35d4539440b46a94eb5487d3ec259e02a069944923b7d36a5bf,sub-11,0,0,sub-12,7,sub-12,1,ses-02,train,1,SSVEP,1,sub-23,sub-23,0
6c98a7e4f6b9b29a1cc7e5a986ef2498084a0bfafa05ad08917d73b1db37ab5a,sub-14,0,0,sub-12,8,sub-12,1,ses-02,train,1,SSVEP,1,sub-11,sub-11,0
bf893c341cf281382231b5565f659d6c188881f1e7b2d4ed5b367734d780b2aa,sub-15,0,0,sub-12,9,sub-12,1,ses-02,train,1,SSVEP,1,sub-14,sub-14,0
44f61ae0b38d91ba5bffe7fb9391fcecef9941d10fb374d4bb7e409b72481f74,sub-17,0,0,sub-12,10,sub-12,1,ses-02,train,1,SSVEP,1,sub-15,sub-15,0
53a334f0b27d541aed8749b2e1fc1f0ae3d8dfa4ce54c02f59bc40708e2dcb3e,sub-18,0,0,sub-12,11,sub-12,1,ses-02,train,1,SSVEP,1,sub-17,sub-17,0
fef3b219f89b2fc232fbc27a7be3773970b64e9208ede618aee42243d35be664,sub-19,0,0,sub-12,12,sub-12,1,ses-02,train,1,SSVEP,1,sub-18,sub-18,0
9184b2b6de53c6685d1555eaefac913cdcd4a74dfdb7724c3a9eccc5e9694082,sub-21,0,0,sub-12,13,sub-12,1,ses-02,train,1,SSVEP,1,sub-19,sub-19,0
ed16e414b188bdc352793f59ea5e35451ac3bf9e791340ddf7855466cb235b7a,sub-23,0,0,sub-12,14,sub-12,1,ses-02,train,1,SSVEP,1,sub-21,sub-21,0
6c2d32baef85c20831a3711ade522ef86691adf1da3e44f9a28b8323d7194e08,sub-11,0,0,sub-12,15,sub-12,1,ses-02,train,1,SSVEP,1,sub-23,sub-23,1
604325a3ba8d04c7c74a0e84dfa489ea15257e4ea4138d351150658698a20aba,sub-14,0,0,sub-12,16,sub-12,1,ses-02,train,1,SSVEP,1,sub-11,sub-11,0
aa66452415c6dbe87da10cfdb4b9eab898aaae6a8d7ed6d3979c8600a54209a1,sub-15,0,0,sub-12,17,sub-12,1,ses-02,train,1,SSVEP,1,sub-14,sub-14,0
13d0347da2cf208d3c8320e3fcbd3fda24b527619352b028c3a737a791167b96,sub-17,0,0,sub-12,18,sub-12,1,ses-02,train,1,SSVEP,1,sub-15,sub-15,0
6915fef4fd5133c60154261c1b54604d22513140f6b517d5cbcce3d581005cde,sub-18,0,0,sub-12,19,sub-12,1,ses-02,train,1,SSVEP,1,sub-17,sub-17,0
ace9f2266b404f5e9e31e3765187a68432007bf9bf1d7d3a3eea64564109c4dd,sub-19,0,0,sub-12,20,sub-12,1,ses-02,train,1,SSVEP,1,sub-18,sub-18,0
597abeb28481ad584344ef5f830c39f7e00114a567b7a832a6d8b600da883c30,sub-21,0,0,sub-12,21,sub-12,1,ses-02,train,1,SSVEP,1,sub-19,sub-19,0
f108c73e585509953ce5a7533442bb6f05ed2cced695fc5e0bc9cdf83adf1334,sub-23,0,0,sub-12,22,sub-12,1,ses-02,train,1,SSVEP,1,sub-21,sub-21,0
baa0919544b3c40e996bb005a3adccbb787723dacf4e629445fed1573ff519fc,sub-11,0,0,sub-12,23,sub-12,1,ses-02,train,1,SSVEP,1,sub-23,sub-23,0
356bd4260e92381c45b6fcc9b8410830986e4322d95b8382028c64486da656ea,sub-14,0,0,sub-12,0,sub-12,1,ses-03,train,1,ERP,1,sub-11,sub-11,0
49b5b1c24f8532a886275bc9f15269c53ecbcaf02dce985e9c001e2d94d58206,sub-15,0,0,sub-12,1,sub-12,1,ses-03,train,1,ERP,1,sub-14,sub-14,0
98ec56c698e2ad0125d72cf31dabcc363a698921135a995b8e6ea2cea81b7ca1,sub-17,0,0,sub-12,2,sub-12,1,ses-03,train,1,ERP,1,sub-15,sub-15,0
a887562caf32d3025e15c1e27cb7a1b69c9daa274b796d3dd510a9cea0412202,sub-18,0,0,sub-12,3,sub-12,1,ses-03,train,1,ERP,1,sub-17,sub-17,0
31bb86234301d84f4ead5b636f8736487ff294a13ab144630fd1507a196fe2ed,sub-19,0,0,sub-12,4,sub-12,1,ses-03,train,1,ERP,1,sub-18,sub-18,1
c4cc5c415552b3098b86f791313317d7d092f0fb4f042c13ef9c91ddb5c1209e,sub-21,0,0,sub-12,5,sub-12,1,ses-03,train,1,ERP,1,sub-19,sub-19,0
eed5b71e4e04a96f1830f8c57eba6bb026f39d97f0c15e2a5176fc6a895b5cee,sub-23,0,0,sub-12,6,sub-12,1,ses-03,train,1,ERP,1,sub-21,sub-21,0
04ee126e5cebb374030847e6f90e6625f210de073043bba675bf0b856167310b,sub-11,0,0,sub-12,7,sub-12,1,ses-03,train,1,ERP,1,sub-23,sub-23,1
e33b9d23ce3079b86313a5923bdedd30f0c655bccecef350b62d27db6c2277ce,sub-14,0,0,sub-12,8,sub-12,1,ses-03,train,1,ERP,1,sub-11,sub-11,0
362ab9f961db93bfa180adbbad14809f7a77350d7f09d670230d721da81c4b6f,sub-15,0,0,sub-12,9,sub-12,1,ses-03,train,1,ERP,1,sub-14,sub-14,0
bff2c746c453ae881fada9b683a809fe944ffefbb2cf02f09110072a4450aa0f,sub-17,0,0,sub-12,10,sub-12,1,ses-03,train,1,ERP,1,sub-15,sub-15,0
601fe3e3b2b2700fc38fa586f804b7c8c93d8375b829e6910239701a59219bb9,sub-18,0,0,sub-12,11,sub-12,1,ses-03,train,1,ERP,1,sub-17,sub-17,0
fd4beb671549df0155d2f921deb0212d99a53764622d5a9d95a7e8a1aa8d64cb,sub-19,0,0,sub-12,12,sub-12,1,ses-03,train,1,ERP,1,sub-18,sub-18,0
0d93db43a89a6a3a5459d64369ea5d4aff03ee3019f2910ff096d2271d37afb3,sub-21,0,0,sub-12,13,sub-12,1,ses-03,train,1,ERP,1,sub-19,sub-19,0
0207280da96b65069887a751dd46683b8960fbbf95bcf6d43a6189b0b7a2c12b,sub-23,0,0,sub-12,14,sub-12,1,ses-03,train,1,ERP,1,sub-21,sub-21,0
d5e3d3e2041762dc3b0d205c977b3b5685ed1e1431f6d85d8bf4850e2162317a,sub-11,0,0,sub-12,15,sub-12,1,ses-03,train,1,ERP,1,sub-23,sub-23,0
12bf14f3d8d1c359dd41b76c85cfe7f7677b765eddac30e6a4ca06f5e6ebb1ef,sub-14,0,0,sub-12,16,sub-12,1,ses-03,train,1,ERP,1,sub-11,sub-11,0
c5026cc1dd30e52fcd250f1bdafbd18ed94cbbfd423dce3b6dfc431c1f1399bb,sub-15,0,0,sub-12,17,sub-12,1,ses-03,train,1,ERP,1,sub-14,sub-14,0
b6a51b589f6f2a5e24a82d1937d332f1c1c9e6f6e989a91de05390f85ff8690d,sub-17,0,0,sub-12,18,sub-12,1,ses-03,train,1,ERP,1,sub-15,sub-15,0
ab60eccd4aff137364fc672d5e7f3c9e8ddcc71180d3e2cbe693b7fd8e8f1f99,sub-18,0,0,sub-12,19,sub-12,1,ses-03,train,1,ERP,1,sub-17,sub-17,0
0b181d4e0317ca4f8a56e3b53fe5b8709d45835d68442ca3926b81c8016a5e8c,sub-19,0,0,sub-12,20,sub-12,1,ses-03,train,1,ERP,1,sub-18,sub-18,0
13318a2bce575b0ef8856f69a7d0119382f32d8710b75b92f0a3c0961f28baf2,sub-21,0,0,sub-12,21,sub-12,1,ses-03,train,1,ERP,1,sub-19,sub-19,0
0292b5bd4973a398ef3e447c394c9c72b90ee6774a819673cbfad8e994a1e8fc,sub-23,0,0,sub-12,22,sub-12,1,ses-03,train,1,ERP,1,sub-21,sub-21,0
e54f0712eceaa6ef7608d6193d5c1ea4be0fd9f348d06301b59203bffd7b02be,sub-11,0,0,sub-12,23,sub-12,1,ses-03,train,1,ERP,1,sub-23,sub-23,0
c3ea83332b6d242ee36677548d6089fd75e63b23ccd922490fc3b8d7304a5dbd,sub-14,0,0,sub-12,0,sub-12,1,ses-03,train,1,SSVEP,1,sub-11,sub-11,0
2ded6905e5957df932808a438b7197a06035eb38613b9c30e2d8eade2a5ed910,sub-15,0,0,sub-12,1,sub-12,1,ses-03,train,1,SSVEP,1,sub-14,sub-14,0
c6a6aa933df2ac95a77a9596d7ea256c9fcf47b5621d2ce91d0c57727786776f,sub-17,0,0,sub-12,2,sub-12,1,ses-03,train,1,SSVEP,1,sub-15,sub-15,0
a2abd80b5f9a3bc2ecbc84a6633b8e2715574b68fc9e553046c42ef092d4d1e7,sub-18,0,0,sub-12,3,sub-12,1,ses-03,train,1,SSVEP,1,sub-17,sub-17,1
ad3e90e5953c503bf112391d9b9aecdfd59a0219d4180edc3c535dc10c89e0e4,sub-19,0,0,sub-12,4,sub-12,1,ses-03,train,1,SSVEP,1,sub-18,sub-18,0
dcdcf25f2accdb9a4dbfb91e6c4eacefd5db98db6d72aa595a1b30f3e2929afe,sub-21,0,0,sub-12,5,sub-12,1,ses-03,train,1,SSVEP,1,sub-19,sub-19,0
5e72ed1afad9a45b3280a73e20861b5016e858940449548e40bd2ce9e49d9ff4,sub-23,0,0,sub-12,6,sub-12,1,ses-03,train,1,SSVEP,1,sub-21,sub-21,0
05e31df31d29c36d147e7e0824f388548569dff74ff4d7864869f25c8104c0e3,sub-11,0,0,sub-12,7,sub-12,1,ses-03,train,1,SSVEP,1,sub-23,sub-23,0
2ea2bacd9296db6d05608a9f72cd5f7a39876e378795b22603c2ac0348d61655,sub-14,0,0,sub-12,8,sub-12,1,ses-03,train,1,SSVEP,1,sub-11,sub-11,0
18cc2cd640d7d56d2e4ae71b5d8bd76dda7b978008edd4e79bce6f6d57a5eece,sub-15,0,0,sub-12,9,sub-12,1,ses-03,train,1,SSVEP,1,sub-14,sub-14,0
4bbcfc48d5138bc21c85371741f6eb4cb9b4b5de4a8366cb63a11b4fb069ab3b,sub-17,0,0,sub-12,10,sub-12,1,ses-03,train,1,SSVEP,1,sub-15,sub-15,0
8d1d2c5d37f8b4da51a7335d5fb832f3dc447cf933da0d9f38181343c629eb5a,sub-18,0,0,sub-12,11,sub-12,1,ses-03,train,1,SSVEP,1,sub-17,sub-17,0
8b7dfeecc663347c2892fe2c88ffc0664df36b9d7da0f7049c89f2128c21ad8f,sub-19,0,0,sub-12,12,sub-12,1,ses-03,train,1,SSVEP,1,sub-18,sub-18,1
855abee38b493096732c66d22103a90819817733f750ed4dd14e58db8f30cc98,sub-21,0,0,sub-12,13,sub-12,1,ses-03,train,1,SSVEP,1,sub-19,sub-19,0
6d307724ff6e96bcd77f7c4a7427f7277142f354d41c5c2e2a960aa7d558c27a,sub-23,0,0,sub-12,14,sub-12,1,ses-03,train,1,SSVEP,1,sub-21,sub-21,0
60451dfec19418b41efbbf85cb6ed601617fac198b04500ee92ae292cc7db2dc,sub-11,0,0,sub-12,15,sub-12,1,ses-03,train,1,SSVEP,1,sub-23,sub-23,0
eecb9b363384301d2199a71ef04ebdb218b0f299fadc938c8987a4b924326353,sub-14,0,0,sub-12,16,sub-12,1,ses-03,train,1,SSVEP,1,sub-11,sub-11,0
5ea268a925413036b39258cbcd30d2aba152167d41349e97c2d8c58f9cb0e9ff,sub-15,0,0,sub-12,17,sub-12,1,ses-03,train,1,SSVEP,1,sub-14,sub-14,0
95947542b260234ef282b2c2fa093fe9bb8ee36e36aab3c77c301ac2bfa5a9ef,sub-17,0,0,sub-12,18,sub-12,1,ses-03,train,1,SSVEP,1,sub-15,sub-15,0
afc995f693be987809cea27832470f6351a4f39d7ace999b8772e2c3ca21210d,sub-18,0,0,sub-12,19,sub-12,1,ses-03,train,1,SSVEP,1,sub-17,sub-17,0
0cf8d498161047e62ddf778cf34f4cbf496bc8284fc2b9060864c9f5afe8f1fe,sub-19,0,0,sub-12,20,sub-12,1,ses-03,train,1,SSVEP,1,sub-18,sub-18,0
a30dfe162a1c27c4d7ebc0787a09c16777f1b0ada506d010e5f67479abd1d8e6,sub-21,0,0,sub-12,21,sub-12,1,ses-03,train,1,SSVEP,1,sub-19,sub-19,0
45682f6fb264aa52db72339fb4b62ee5e34fc0ddbe7fc2b32dd4094dbf943130,sub-23,0,0,sub-12,22,sub-12,1,ses-03,train,1,SSVEP,1,sub-21,sub-21,0
6c261a2c69b0812ba974bb9857a2ea1ccd5b5c523a0031d4389d4692c6fa45f7,sub-11,0,0,sub-12,23,sub-12,1,ses-03,train,1,SSVEP,1,sub-23,sub-23,0
d5c0494ba439ca4315dbe831b2e5d68d0822baa89b3ed6be47aca6c7753dcb1f,sub-14,0,0,sub-12,0,sub-12,1,ses-04,train,1,ERP,1,sub-11,sub-11,0
2fe020b199c11f76825d2e1ec5c49ecbe2fce5dc74ee6954f5dcfd030b63455b,sub-15,0,0,sub-12,1,sub-12,1,ses-04,train,1,ERP,1,sub-14,sub-14,0
93d9b896e5bcb21362aad89ba7aee7639bb9ece93747cfd5f23ee14badfeccdb,sub-17,0,0,sub-12,2,sub-12,1,ses-04,train,1,ERP,1,sub-15,sub-15,0
aee9d92a84612027ca5a20914c6a635cf434040ca5142fa4f0104c7def79a70e,sub-18,0,0,sub-12,3,sub-12,1,ses-04,train,1,ERP,1,sub-17,sub-17,0
1038cce163651abfb7fc39c125b5f27631939b5e2cd0e1baf279ba7e56b0162c,sub-19,0,0,sub-12,4,sub-12,1,ses-04,train,1,ERP,1,sub-18,sub-18,0
972b303f929442019cfee4f37be5c6b7a295a5e1ca33baa52dc0892aba817761,sub-21,0,0,sub-12,5,sub-12,1,ses-04,train,1,ERP,1,sub-19,sub-19,0
9bcb7cdc3ab87fad3c766ee5a6cf31c23a8421e8b0133036892ec0588bd72ee0,sub-23,0,0,sub-12,6,sub-12,1,ses-04,train,1,ERP,1,sub-21,sub-21,0
ccdd71f8f346c287686342dfcbd96da38526c4e3af5e9810cea8b81258f0f3e1,sub-11,0,0,sub-12,7,sub-12,1,ses-04,train,1,ERP,1,sub-23,sub-23,0
9101a09eb1a95c737e4e91636bfe7f48d3c043b3fe0c97adc5697bf07310008f,sub-14,0,0,sub-12,8,sub-12,1,ses-04,train,1,ERP,1,sub-11,sub-11,1
1e7118fe92c8b25a392d3cdfeb3f3121594f716e5f8e2eba4b2c833fa8248d5d,sub-15,0,0,sub-12,9,sub-12,1,ses-04,train,1,ERP,1,sub-14,sub-14,1
467e1bdddb0172921b830fdc1ae432d7b71dc25e0b713d40e59456275879abac,sub-17,0,0,sub-12,10,sub-12,1,ses-04,train,1,ERP,1,sub-15,sub-15,0
a9edc5f86f3bdb96f704cb22eb48eee0bd9fd1d090df6281fa3005d811cd580c,sub-18,0,0,sub-12,11,sub-12,1,ses-04,train,1,ERP,1,sub-17,sub-17,0
515d165ffbea3afecd21ab9da34a1e55552b2daf4e4a454c37db642f7fcf185a,sub-19,0,0,sub-12,12,sub-12,1,ses-04,train,1,ERP,1,sub-18,sub-18,0
32c70f30e36cffffd300a6484029c0d224bd64bb2bd31032fea4d9dcc5b21f3b,sub-21,0,0,sub-12,13,sub-12,1,ses-04,train,1,ERP,1,sub-19,sub-19,0
73ec6b39fbe736008fa2ffab9b06334a9b4be941dc621b7a86f16189f1d5c128,sub-23,0,0,sub-12,14,sub-12,1,ses-04,train,1,ERP,1,sub-21,sub-21,0
a5111567db659739afe857a49abec34fd83c26c49e6a67d5a616d6f2627d925d,sub-11,0,0,sub-12,15,sub-12,1,ses-04,train,1,ERP,1,sub-23,sub-23,0
0adab4855f737205c80b578803bd7bcbf84a843eca0a3e0686da649d90716245,sub-14,0,0,sub-12,16,sub-12,1,ses-04,train,1,ERP,1,sub-11,sub-11,0
19963c63c3340251ab323f5f0a80a0587f5061660d7b86c2c363c123b3c4fd42,sub-15,0,0,sub-12,17,sub-12,1,ses-04,train,1,ERP,1,sub-14,sub-14,0
06f6b531f5e93a078453f6f2fd90944074c89053c846ea6e1c06bb69921cc346,sub-17,0,0,sub-12,18,sub-12,1,ses-04,train,1,ERP,1,sub-15,sub-15,1
da0910c8386b1c316a55e268e9591c9cc86b17b4486db33d5124ce116c416964,sub-18,0,0,sub-12,19,sub-12,1,ses-04,train,1,ERP,1,sub-17,sub-17,1
0ea5059575ff30922d2faaf7aa1252201171f6579be82662ea6ce49cb9297491,sub-19,0,0,sub-12,20,sub-12,1,ses-04,train,1,ERP,1,sub-18,sub-18,1
988cef97e574d0148416f59647a76c9de597619c5d4ca9608029a19bdd2a908a,sub-21,0,0,sub-12,21,sub-12,1,ses-04,train,1,ERP,1,sub-19,sub-19,0
f7e9d89b269ccdc09a2307ebedcf010630971dcf731b179643340fd83dd9abbf,sub-23,0,0,sub-12,22,sub-12,1,ses-04,train,1,ERP,1,sub-21,sub-21,0
f2817b6238d68b24b08f9ecbd909c80ce14e2c9e8787dc2e003f7c7bcf6bf23a,sub-11,0,0,sub-12,23,sub-12,1,ses-04,train,1,ERP,1,sub-23,sub-23,0
245dac5bba2995f0f9e722f03143d61fcec1b26ed7b8fa5b17afc01070b94a2f,sub-14,0,0,sub-12,0,sub-12,1,ses-04,train,1,SSVEP,1,sub-11,sub-11,0
4140da38805264525914ed6a3c331cd4adc5aa4078c861b7380204790d1506fb,sub-15,0,0,sub-12,1,sub-12,1,ses-04,train,1,SSVEP,1,sub-14,sub-14,0
d79601b3e28528a6922755414db673fced01243270fb9ea095e0a3f72e6280e3,sub-17,0,0,sub-12,2,sub-12,1,ses-04,train,1,SSVEP,1,sub-15,sub-15,0
d1565c5eafe484608801260c0aa9571643d5abf0b64a516771b2f77cecc8fd97,sub-18,0,0,sub-12,3,sub-12,1,ses-04,train,1,SSVEP,1,sub-17,sub-17,0
fe9cb9fe999594a3371accdd4e936e61ef9d0c2861a28ba4cb02e60edb474ff9,sub-19,0,0,sub-12,4,sub-12,1,ses-04,train,1,SSVEP,1,sub-18,sub-18,0
c81b73977fd51c86a345098c4bfb4ebd8430f9f4f20c2804054ecf43bbfe5e22,sub-21,0,0,sub-12,5,sub-12,1,ses-04,train,1,SSVEP,1,sub-19,sub-19,0
f3f2924cca8430767f67864cb5ea5be874855afb822daeaf6e81a79b903b9917,sub-23,0,0,sub-12,6,sub-12,1,ses-04,train,1,SSVEP,1,sub-21,sub-21,0
80a525c70ca99cf7e0a2776bf33af964d1bdb816ae901479acc014bc2276fe05,sub-11,0,0,sub-12,7,sub-12,1,ses-04,train,1,SSVEP,1,sub-23,sub-23,0
1cffc90daee0f13f3787cc882f4758f3a51d11cdaf194a113f76b99bdcdc2e43,sub-14,0,0,sub-12,8,sub-12,1,ses-04,train,1,SSVEP,1,sub-11,sub-11,0
12acb8209708076721129faf854c354a69bcf4e8663f07284e399171c4a45f8d,sub-15,0,0,sub-12,9,sub-12,1,ses-04,train,1,SSVEP,1,sub-14,sub-14,0
ecf73e21965bc52e18dc3c93c3b982b1c29a54472e19cc76c39da5a6be827fde,sub-17,0,0,sub-12,10,sub-12,1,ses-04,train,1,SSVEP,1,sub-15,sub-15,0
841a42c327ddf389a7d10229f489a6a641edbaa73b112dfb18f27b920e44e158,sub-18,0,0,sub-12,11,sub-12,1,ses-04,train,1,SSVEP,1,sub-17,sub-17,0
069590cc57baf5168fe578d85be8b48fedde3016d8a80ee3c6699a4fe70a554a,sub-19,0,0,sub-12,12,sub-12,1,ses-04,train,1,SSVEP,1,sub-18,sub-18,0
c4fdf5b0130423d273d48115b0fd81bd5ffe126f6e07b4b0c4b92ff5006f7c2c,sub-21,0,0,sub-12,13,sub-12,1,ses-04,train,1,SSVEP,1,sub-19,sub-19,0
ceca575869bc0f1b71c01de7ac6d5f4b151ebb0d7b9367b51d376bc510894c72,sub-23,0,0,sub-12,14,sub-12,1,ses-04,train,1,SSVEP,1,sub-21,sub-21,1
3fecb47623ccdb247dc452e7435c2767c17d7bc1784db69b48fd7a7c8d44929c,sub-11,0,0,sub-12,15,sub-12,1,ses-04,train,1,SSVEP,1,sub-23,sub-23,0
13a6494a888b2d923a53b1202098a53cfb2e8ab27d35529bc6f3d72757e12b2c,sub-14,0,0,sub-12,16,sub-12,1,ses-04,train,1,SSVEP,1,sub-11,sub-11,0
b14ffb59b744f5db807603a0b1c8e049625d9763b89d42b9a0edf76f8df7664f,sub-15,0,0,sub-12,17,sub-12,1,ses-04,train,1,SSVEP,1,sub-14,sub-14,0
7fa7cbb6cc6e0c0d6549d9b644de89181c6c71f9547eaa706e93bc1b881f3e76,sub-17,0,0,sub-12,18,sub-12,1,ses-04,train,1,SSVEP,1,sub-15,sub-15,0
280051f25bcf0209a99bbd418b69f16d83adc4bdec72502a34c31cd697a6ab5c,sub-18,0,0,sub-12,19,sub-12,1,ses-04,train,1,SSVEP,1,sub-17,sub-17,1
7e5b70333bb95da8472609c92a9f7c44e855f2b7b06d0234ddc59eaaacc43f33,sub-19,0,0,sub-12,20,sub-12,1,ses-04,train,1,SSVEP,1,sub-18,sub-18,0
714008bdd47d0f52fd350798b7e8fead18dbc7e804cef8fe02875d2041b0e5a0,sub-21,0,0,sub-12,21,sub-12,1,ses-04,train,1,SSVEP,1,sub-19,sub-19,0
151a05b682f00b56358720f36a309d64c07516f2ad8384986b03fb718b2d7390,sub-23,0,0,sub-12,22,sub-12,1,ses-04,train,1,SSVEP,1,sub-21,sub-21,0
f9b2cb08ae5a4aed7e870e2bc9729ecbe6d8d1c2bc263cbfbac27f61a44f8147,sub-11,0,0,sub-12,23,sub-12,1,ses-04,train,1,SSVEP,1,sub-23,sub-23,0
a1e92e9fe1b75f881d19d3983c0e02050d94e421cb3156721d65080ab13444ad,sub-12,0,0,sub-14,0,sub-14,1,ses-02,train,1,ERP,1,sub-11,sub-11,0
2afeea0044e5b28f9949f9b296d762e328f7ab121dc70cad239ad09416b92ea4,sub-15,0,0,sub-14,1,sub-14,1,ses-02,train,1,ERP,1,sub-12,sub-12,0
0d0ec6d4c4d51836a9bc5bc64126b68f064de3d7f03187121c8b87d911466797,sub-17,0,0,sub-14,2,sub-14,1,ses-02,train,1,ERP,1,sub-15,sub-15,0
f2ddf67badc4386341ba933c20d4e4f27e8f0512b7a4ffe2f6d4b27bd03d7714,sub-18,0,0,sub-14,3,sub-14,1,ses-02,train,1,ERP,1,sub-17,sub-17,0
987b8a7695ea92f677822b445eab54f70b6f33e7a609fc013bdbd200458ce625,sub-19,0,0,sub-14,4,sub-14,1,ses-02,train,1,ERP,1,sub-18,sub-18,0
02aab0f7890247e0f56f21159636ef828d8178464308d0bec8f354db4e1cc5b9,sub-21,0,0,sub-14,5,sub-14,1,ses-02,train,1,ERP,1,sub-19,sub-19,0
